id,county_id,Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.Dist,Latitude,Longitude
124,77,ALUM SPRINGS,,ALUM SPRINGS,VA,ROCKBRIDGE,,,Rockbridge,1842,1890,FALSE,5,65266,FALSE,48,FALSE,,,,,,,,,,,,,
125,90,ALUM WELLS,,ALUM WELLS,VA,WASHINGTON,,,Washington,1872,1934,FALSE,2,65267,TRUE,62,TRUE,ALUM WELLS,WASHINGTON,VA,1495192,Populated Place,Alum Wells,Washington,36.7578839,-82.1834689,440,1,36.7578839,-82.1834689
126,32,ALUMINE,,ALUMINE,VA,FRANKLIN,,,Franklin,1893,1908,TRUE,5,65270,TRUE,15,TRUE,ALUMINE,FRANKLIN,VA,1493072,Populated Place,Alumine,Franklin,36.8293043,-79.9917065,272,1,36.8293043,-79.9917065
127,43,ALVAH,,ALVAH,VA,HENRY,,,Henry,1891,1905,TRUE,5,65276,FALSE,14,FALSE,,,,,,,,,,,,,
128,90,ALVARADO,,ALVARADO,VA,WASHINGTON,,,Washington,1894,1962,TRUE,1,65279,TRUE,68,TRUE,ALVARADO,WASHINGTON,VA,1477070,Populated Place,Alvarado,Washington,36.6506695,-81.8867891,533,1,36.6506695,-81.8867891
129,12,ALVIS,,ALVIS,VA,BRUNSWICK,,,Brunswick,1905,1935,TRUE,2,65295,FALSE,30,FALSE,,,,,,,,,,,,,
130,53,AMARYLLIS,,AMARYLLIS,VA,LOUISA,,,Louisa,1893,1906,TRUE,5,65322,FALSE,13,FALSE,,,,,,,,,,,,,
131,47,AMBAR,,AMBAR,VA,KING GEORGE,,,King George,1890,1938,TRUE,2,65329,TRUE,48,TRUE,AMBAR,KING GEORGE,VA,1495193,Populated Place,Ambar,King George,38.3251265,-77.1780334,56,1,38.3251265,-77.1780334
132,78,AMBERLY,,AMBERLY,VA,ROCKINGHAM,,,Rockingham,1889,1899,TRUE,5,65335,FALSE,10,FALSE,,,,,,,,,,,,,
133,53,AMBLER'S MILLS,AMBLERS MILLS,AMBLER'S MILLS,VA,LOUISA,,,Louisa,1842,1866,TRUE,7,65340,FALSE,24,FALSE,,,,,,,,,,,,,
134,58,AMBURG,,AMBURG,VA,MIDDLESEX,,,Middlesex,1891,1960,TRUE,1,65360,TRUE,69,TRUE,AMBURG,MIDDLESEX,VA,1462437,Populated Place,Amburg,Middlesex,37.5537462,-76.3582779,8,1,37.5537462,-76.3582779
135,3,AMELIA COURTHOUSE,AMELIA,AMELIA COURTHOUSE,VA,AMELIA,,,Amelia,1800,,FALSE,0,65366,TRUE,,TRUE,AMELIA,AMELIA,VA,1498446,Populated Place,Amelia,Amelia,37.3429281,-77.9805579,117,1,37.3429281,-77.9805579
136,3,AMELIA SPRINGS,,AMELIA SPRINGS,VA,AMELIA,,,Amelia,1823,1826,TRUE,9,65367,TRUE,3,TRUE,AMELIA SPRINGS,AMELIA,VA,1497774,Populated Place,Amelia Springs (historical),Amelia,37.3315403,-78.102222,79,1,37.3315403,-78.102222
137,4,AMHERST,,AMHERST,VA,AMHERST,,,Amherst,1893,,TRUE,0,65392,TRUE,,TRUE,AMHERST,AMHERST,VA,2766149,Post Office,Amherst Post Office,Amherst,37.5880584,-79.0511795,227,1,37.5880584,-79.0511795
138,4,AMHERST COURTHOUSE,AMHERST,AMHERST COURTHOUSE,VA,AMHERST,,,Amherst,1803,1893,TRUE,1,65395,TRUE,90,TRUE,AMHERST,AMHERST,VA,2766149,Post Office,Amherst Post Office,Amherst,37.5880584,-79.0511795,227,1,37.5880584,-79.0511795
139,4,AMHERST SPRINGS,,AMHERST SPRINGS,VA,AMHERST,,,Amherst,1800,1803,TRUE,9,65397,FALSE,3,FALSE,,,,,,,,,,,,,
140,38,AMICUS,,AMICUS,VA,GREENE,,,Greene,1887,1911,TRUE,4,65401,TRUE,24,TRUE,AMICUS,GREENE,VA,1499053,Populated Place,Amicus,Greene,38.255686,-78.4800117,152,1,38.255686,-78.4800117
141,74,AMISSVILLE,,AMISSVILLE,VA,RAPPAHANNOCK,,,Rappahannock,1810,,TRUE,0,65405,TRUE,,TRUE,AMISSVILLE,RAPPAHANNOCK,VA,2766331,Post Office,Amissville Post Office,Rappahannock,38.6684098,-77.9959746,166,1,38.6684098,-77.9959746
142,3,AMMON,,AMMON,VA,AMELIA,,,Amelia,1894,1972,TRUE,1,65423,TRUE,78,TRUE,AMMON,AMELIA,VA,1477072,Populated Place,Ammon,Amelia,37.2112613,-77.7680528,96,1,37.2112613,-77.7680528
143,88,AMONATE,,AMONATE,VA,TAZEWELL,,,Tazewell,1926,,TRUE,0,65430,TRUE,,TRUE,AMONATE,TAZEWELL,VA,2766329,Post Office,Amonate Post Office,Tazewell,37.193112,-81.633665,522,1,37.193112,-81.633665
144,37,AMORITA,,AMORITA,VA,GRAYSON,,,Grayson,1890,1899,TRUE,6,65434,FALSE,9,FALSE,,,,,,,,,,,,,
145,35,AMORYSVILLE,,AMORYSVILLE,VA,GLOUCESTER,,,Gloucester,1839,1843,TRUE,3,65435,FALSE,4,FALSE,,,,,,,,,,,,,
146,30,AMOS,,AMOS,VA,FLOYD,,,Floyd,1883,1913,TRUE,4,65437,FALSE,30,FALSE,,,,,,,,,,,,,
147,11,AMSTERDAM,,AMSTERDAM,VA,BOTETOURT,,,Botetourt,1828,1964,FALSE,1,65452,TRUE,136,TRUE,AMSTERDAM,BOTETOURT,VA,1492470,Populated Place,Amsterdam,Botetourt,37.4273556,-79.9061524,415,1,37.4273556,-79.9061524
148,3,AMY,,AMY,VA,AMELIA,,,Amelia,1890,1906,TRUE,5,65458,FALSE,16,FALSE,,,,,,,,,,,,,
149,13,ANACONDA,,ANACONDA,VA,BUCHANAN,,,Buchanan,1904,1907,TRUE,6,65462,FALSE,3,FALSE,,,,,,,,,,,,,
150,37,ANCELLA,,ANCELLA,VA,GRAYSON,,,Grayson,1886,1905,TRUE,5,65471,FALSE,19,FALSE,,,,,,,,,,,,,
151,86,ANCHOR,,ANCHOR,VA,SURRY,,,Surry,1884,1912,FALSE,4,65475,FALSE,28,FALSE,,,,,,,,,,,,,
152,7,ANDERSON,,ANDERSON,VA,AUGUSTA,,,Augusta,1893,1903,TRUE,5,65497,FALSE,10,FALSE,,,,,,,,,,,,,
153,24,ANDERSON'S TAVERN,ANDERSONS TAVERN,ANDERSON'S TAVERN,VA,CUMBERLAND,,,Cumberland,1808,1811,TRUE,9,65509,FALSE,3,FALSE,,,,,,,,,,,,,
154,13,ANDERSONVILLE,,ANDERSONVILLE,VA,BUCHANAN,,,Buchanan,1883,1975,TRUE,1,65517,FALSE,92,FALSE,,,,,,,,,,,,,
155,92,ANDOVER,,ANDOVER,VA,WISE,,,Wise,1919,,TRUE,0,65526,TRUE,,TRUE,ANDOVER,WISE,VA,1481320,Populated Place,Andover,Wise,36.9237072,-82.7965499,511,1,36.9237072,-82.7965499
156,84,ANDREWS,,ANDREWS,VA,SPOTSYLVANIA,,,Spotsylvania,1842,1913,TRUE,4,65541,FALSE,71,FALSE,,,,,,,,,,,,,
157,23,ANGOLA,,ANGOLA,VA,CULPEPER,,,Culpeper,1878,1908,TRUE,5,65572,FALSE,30,FALSE,,,,,,,,,,,,,
158,12,ANKUM,,ANKUM,VA,BRUNSWICK,,,Brunswick,1911,1948,TRUE,1,65589,TRUE,37,TRUE,ANKUM,BRUNSWICK,VA,1494811,Populated Place,Ankum,Brunswick,36.6034809,-77.8808234,101,1,36.6034809,-77.8808234
159,51,ANN,,ANN,VA,LEE,,,Lee,1898,1905,TRUE,6,65593,FALSE,7,FALSE,,,,,,,,,,,,,
160,28,ANNA,,ANNA,VA,FAIRFAX,,,Fairfax,1858,1865,TRUE,7,65601,FALSE,7,FALSE,,,,,,,,,,,,,
161,92,ANNADORE,,ANNADORE,VA,WISE,,,Wise,1903,1904,TRUE,7,65605,FALSE,1,FALSE,,,,,,,,,,,,,
162,28,ANNANDALE,,ANNANDALE,VA,FAIRFAX,,,Fairfax,1837,,FALSE,0,65608,TRUE,,TRUE,ANNANDALE,FAIRFAX,VA,1498903,Post Office,Annandale Post Office,Fairfax,38.8306113,-77.1907974,103,1,38.8306113,-77.1907974
163,7,ANNEX,,ANNEX,VA,AUGUSTA,,,Augusta,1881,1907,FALSE,5,65618,TRUE,26,TRUE,ANNEX,AUGUSTA,VA,1494812,Populated Place,Annex,Augusta,38.1612435,-78.9855825,413,1,38.1612435,-78.9855825
164,26,ANNSVILLE,,ANNSVILLE,VA,DINWIDDIE,,,Dinwiddie,1806,1819,TRUE,8,65626,FALSE,13,FALSE,,,,,,,,,,,,,
165,69,ANSEL,,ANSEL,VA,POWHATAN,,,Powhattan,1907,1908,TRUE,7,65635,FALSE,1,FALSE,,,,,,,,,,,,,
166,11,ANSTELLE,,ANSTELLE,VA,BOTETOURT,,,Botetourt,1901,1903,TRUE,6,65645,FALSE,2,FALSE,,,,,,,,,,,,,
167,12,ANTE,,ANTE,VA,BRUNSWICK,,,Brunswick,1887,1968,TRUE,1,65646,TRUE,81,TRUE,ANTE,BRUNSWICK,VA,1477075,Populated Place,Ante,Brunswick,36.6648709,-77.7191533,91,1,36.6648709,-77.7191533
168,78,ANTELOPE,,ANTELOPE,VA,ROCKINGHAM,,,Rockingham,1894,1907,FALSE,5,65647,FALSE,13,FALSE,,,,,,,,,,,,,
169,31,ANTIOCH,,ANTIOCH,VA,FLUVANNA,,,Fluvanna,1872,1923,TRUE,3,65670,TRUE,51,TRUE,ANTIOCH,FLUVANNA,VA,1477076,Populated Place,Antioch,Fluvanna,37.846531,-78.4205635,154,1,37.846531,-78.4205635
170,57,ANTLERS,,ANTLERS,VA,MECKLENBURG,,,Mecklenburg,1891,1927,TRUE,3,65677,TRUE,36,TRUE,ANTLERS,MECKLENBURG,VA,1477077,Populated Place,Antlers,Mecklenburg,36.6706972,-78.320275,75,1,36.6706972,-78.320275
171,68,APIA,,APIA,VA,PITTSYLVANIA,,,Pittsylvania,1899,1901,TRUE,6,65708,FALSE,2,FALSE,,,,,,,,,,,,,
172,92,APPALACHIA,,APPALACHIA,VA,WISE,,,Wise,1898,,TRUE,0,65713,TRUE,,TRUE,APPALACHIA,WISE,VA,2767199,Post Office,Appalachia Post Office,Wise,36.9034038,-82.784865,506,1,36.9034038,-82.784865
173,19,APPERSON'S,APPERSONS,APPERSON'S,VA,CHARLOTTE,,,Charlotte,1850,1871,FALSE,7,65718,FALSE,21,FALSE,,,,,,,,,,,,,
174,53,APPLE GROVE,,APPLE GROVE,VA,LOUISA,,,Louisa,1870,1950,TRUE,1,65731,TRUE,80,TRUE,APPLE GROVE,LOUISA,VA,1496788,Populated Place,Apple Grove,Louisa,37.8929198,-77.8969398,103,1,37.8929198,-77.8969398
175,3,APPLETON GROVE,,APPLETON GROVE,VA,AMELIA,,,Amelia,1817,1825,TRUE,8,65749,FALSE,8,FALSE,,,,,,,,,,,,,
176,22,APPLEWOOD,,APPLEWOOD,VA,CRAIG,,,Craig,1856,1871,TRUE,7,65752,FALSE,15,FALSE,,,,,,,,,,,,,
177,16,APPLEWOOD,,APPLEWOOD,VA,CAROLINE,,,Caroline,1857,1859,TRUE,9,65753,FALSE,2,FALSE,,,,,,,,,,,,,
178,11,APPOLD,,APPOLD,VA,BOTETOURT,,,Botetourt,1899,1904,TRUE,6,65754,FALSE,5,FALSE,,,,,,,,,,,,,
179,5,APPOMATTOX,,APPOMATTOX,VA,APPOMATTOX,,,Appomattox,1839,,FALSE,0,65757,TRUE,,TRUE,APPOMATTOX,APPOMATTOX,VA,1497247,Post Office,Appomattox Post Office,Appomattox,37.3609832,-78.8326874,269,1,37.3609832,-78.8326874
180,5,APPOMATTOX COURTHOSE,,APPOMATTOX COURTHOSE,VA,APPOMATTOX,,,Appomattox,1859,1892,TRUE,2,65758,TRUE,33,TRUE,APPOMATTOX COURT HOUSE,APPOMATTOX,VA,1497242,Post Office,Appomattox Court House Post Office (historical),Appomattox,37.3776449,-78.7966792,235,0.9,37.3776449,-78.7966792
181,3,APPOMATTOX DEPOT,,APPOMATTOX DEPOT,VA,AMELIA,,,Amelia,1851,1855,TRUE,8,65759,FALSE,4,FALSE,,,,,,,,,,,,,
182,48,APTUS,,APTUS,VA,KING AND QUEEN,,,King and Queenen,1894,1901,TRUE,5,65762,FALSE,7,FALSE,,,,,,,,,,,,,
183,77,AQUA,,AQUA,VA,ROCKBRIDGE,,,Rockbridge,1886,1954,TRUE,1,65763,TRUE,68,TRUE,AQUA,ROCKBRIDGE,VA,1492848,Populated Place,Aqua,Rockbridge,37.8765208,-79.3355909,481,1,37.8765208,-79.3355909
184,85,AQUIA,,AQUIA,VA,STAFFORD,,,Stafford,1799,1884,FALSE,3,65766,TRUE,85,TRUE,AQUIA,STAFFORD,VA,1499056,Populated Place,Aquia,Stafford,38.4823455,-77.3866491,18,1,38.4823455,-77.3866491
185,22,ARAL,,ARAL,VA,CRAIG,,,Craig,1881,1906,TRUE,5,65775,FALSE,25,FALSE,,,,,,,,,,,,,
186,67,ARARAT,,ARARAT,VA,PATRICK,,,Patrick,1825,,TRUE,0,65779,TRUE,,TRUE,ARARAT,PATRICK,VA,2766150,Post Office,Ararat Post Office,Patrick,36.5992216,-80.5101071,442,1,36.5992216,-80.5101071
187,7,ARBOR HILL,,ARBOR HILL,VA,AUGUSTA,,,Augusta,1857,1907,FALSE,5,65792,TRUE,50,TRUE,ARBOR HILL,AUGUSTA,VA,1495197,Populated Place,Arbor Hill,Augusta,38.0998537,-79.1525311,549,1,38.0998537,-79.1525311
188,37,ARBUTUS,,ARBUTUS,VA,GRAYSON,,,Grayson,1888,1905,TRUE,5,65797,FALSE,17,FALSE,,,,,,,,,,,,,
189,11,ARCADIA,,ARCADIA,VA,BOTETOURT,,,Botetourt,1904,1958,FALSE,1,65811,TRUE,54,TRUE,ARCADIA,BOTETOURT,VA,1492479,Populated Place,Arcadia,Botetourt,37.5454126,-79.6239274,254,1,37.5454126,-79.6239274
190,14,ARCANUM,,ARCANUM,VA,BUCKINGHAM,,,Buckingham,1886,1954,TRUE,1,65818,TRUE,68,TRUE,AREANUM,BUCKINGHAM,VA,1477079,Populated Place,Areanum,Buckingham,37.4476483,-78.5097227,162,0.857142857142857,37.4476483,-78.5097227
191,11,ARCH MILLS,,ARCH MILLS,VA,BOTETOURT,,,Botetourt,1887,1907,TRUE,5,65823,FALSE,20,FALSE,,,,,,,,,,,,,
192,23,ARCHIE,,ARCHIE,VA,CULPEPER,,,Culpeper,1889,1905,TRUE,5,65835,TRUE,16,TRUE,ARCHIE,CULPEPER,VA,1476644,Locale,Archie,Culpeper,38.435405,-78.0652766,161,1,38.435405,-78.0652766
193,89,ARCO,,ARCO,VA,WARREN,,,Warren,1892,1942,TRUE,2,65839,TRUE,50,TRUE,ARCO,WARREN,VA,1492480,Populated Place,Arco,Warren,38.8601136,-78.174722,330,1,38.8601136,-78.174722
194,52,ARCOLA,,ARCOLA,VA,LOUDOUN,,,Loudoun,1832,,TRUE,0,65845,TRUE,,TRUE,ARCOLA,LOUDOUN,VA,1749685,Post Office,Arcola Post Office (historical),Loudoun,38.9512217,-77.5361023,90,1,38.9512217,-77.5361023
195,28,ARCTURUS,,ARCTURUS,VA,FAIRFAX,,,Fairfax,1893,1902,TRUE,5,65849,TRUE,9,TRUE,ARCTURUS,FAIRFAX,VA,1495199,Populated Place,Arcturus,Fairfax,38.7387258,-77.044699,4,1,38.7387258,-77.044699
196,42,ARGYLE'S,ARGYLES,ARGYLE'S,VA,HENRICO,,,Henrico,1832,1833,TRUE,9,65902,FALSE,1,FALSE,,,,,,,,,,,,,
197,30,ARIA,,ARIA,VA,FLOYD,,,Floyd,1910,1917,TRUE,4,65906,FALSE,7,FALSE,,,,,,,,,,,,,
198,35,ARK,,ARK,VA,GLOUCESTER,,,Gloucester,1886,,TRUE,0,65918,TRUE,,TRUE,ARK,GLOUCESTER,VA,1761541,Post Office,Ark Post Office,Gloucester,37.4372714,-76.5765074,26,1,37.4372714,-76.5765074
199,85,ARKENDALE,,ARKENDALE,VA,STAFFORD,,,Stafford,1912,1926,FALSE,3,65923,TRUE,14,TRUE,ARKENDALE,STAFFORD,VA,1499058,Populated Place,Arkendale,Stafford,38.4384573,-77.3424818,12,1,38.4384573,-77.3424818
200,78,ARKTON,,ARKTON,VA,ROCKINGHAM,,,Rockingham,1885,1902,FALSE,7,65927,TRUE,17,TRUE,ARKTON,ROCKINGHAM,VA,1499059,Populated Place,Arkton,Rockingham,38.5731765,-78.6952971,338,1,38.5731765,-78.6952971
201,6,ARLINGTON,,ARLINGTON,VA,ARLINGTON,,,Arlington,1862,,FALSE,0,65943,TRUE,,TRUE,ARLINGTON,ARLINGTON,VA,1498879,Post Office,Arlington Post Office,Arlington,38.8854799,-77.0952651,79,1,38.8854799,-77.0952651
202,33,ARMEL,,ARMEL,VA,FREDERICK,,,Frederick,1892,1904,TRUE,5,65959,TRUE,12,TRUE,ARMEL,FREDERICK,VA,1499061,Populated Place,Armel,Frederick,39.0792732,-78.1436108,212,1,39.0792732,-78.1436108
203,50,ARMITAGEVILLE,,ARMITAGEVILLE,VA,LANCASTER,,,Lancaster,1860,1866,FALSE,8,65970,TRUE,6,TRUE,ARMITAGEVILLE,LANCASTER,VA,1477535,Populated Place,Armitageville,Lancaster,37.7337504,-76.4824504,25,1,37.7337504,-76.4824504
204,8,ARMSTRONG,,ARMSTRONG,VA,BATH,,,Bath,1888,1944,TRUE,2,65982,TRUE,56,TRUE,ARMSTRONG,BATH,VA,1481340,Populated Place,Armstrong,Bath,38.112071,-79.5214325,570,1,38.112071,-79.5214325
205,92,ARNO,,ARNO,VA,WISE,,,Wise,1909,1954,TRUE,1,66006,TRUE,45,TRUE,ARNO,WISE,VA,1492488,Populated Place,Arno,Wise,36.9273179,-82.8121055,546,1,36.9273179,-82.8121055
206,29,ARNOLD'S OLD PLACE,ARNOLDS OLD PLACE,ARNOLD'S OLD PLACE,VA,FAUQUIER,,,Fauquier,1811,1832,FALSE,6,66022,FALSE,21,FALSE,,,,,,,,,,,,,
207,15,ARNOLDTON,,ARNOLDTON,VA,CAMPBELL,,,Campbell,1828,1874,FALSE,6,66028,FALSE,46,FALSE,,,,,,,,,,,,,
208,55,ARODA,,ARODA,VA,MADISON,,,Madison,1922,,TRUE,0,66032,TRUE,,TRUE,ARODA,MADISON,VA,1495203,Populated Place,Aroda,Madison,38.3265187,-78.2322256,183,1,38.3265187,-78.2322256
209,87,ARRINGDALE,,ARRINGDALE,VA,SUSSEX,,,Sussex/Southampton,1888,1921,TRUE,3,66042,FALSE,33,FALSE,,,,,,,,,,,,,
210,60,ARRINGTON,,ARRINGTON,VA,NELSON,,,Nelson,1860,,TRUE,0,66044,TRUE,,TRUE,ARRINGTON,NELSON,VA,2766151,Post Office,Arrington Post Office,Nelson,37.6825195,-78.9008042,218,1,37.6825195,-78.9008042
211,2,ARRITTS,ARRITT'S,ARRITT(')S,VA,ALLEGHANY,,,Alleghany,1881,1918,TRUE,4,66045,TRUE,37,TRUE,ARRITTS,ALLEGHANY,VA,1495284,Populated Place,Arritts,Alleghany,37.6881809,-80.0933913,452,1,37.6881809,-80.0933913
212,30,ARSENIC,,ARSENIC,VA,FLOYD,,,Floyd,1902,1904,TRUE,6,66054,FALSE,2,FALSE,,,,,,,,,,,,,
213,13,ARTIA,,ARTIA,VA,BUCHANAN,,,Buchanan,1903,1923,TRUE,3,66081,TRUE,20,TRUE,ARTIA,BUCHANAN,VA,1497423,Populated Place,Artia,Buchanan,37.3248318,-82.1640253,290,1,37.3248318,-82.1640253
214,79,ARTRIP,,ARTRIP,VA,RUSSELL,,,Russell,1896,1962,TRUE,1,66087,TRUE,66,TRUE,ARTRIP,RUSSELL,VA,1462565,Populated Place,Artrip,Russell,36.963997,-82.1184662,477,1,36.963997,-82.1184662
215,54,ARVIN,,ARVIN,VA,LUNENBURG,,,Lunenburg,1892,1911,FALSE,4,66094,TRUE,19,TRUE,ARVIN,LUNENBURG,VA,1492126,Populated Place,Arvin,Lunenburg,37.0198741,-78.3427737,152,1,37.0198741,-78.3427737
216,14,ARVONIA,,ARVONIA,VA,BUCKINGHAM,,,Buckingham,1888,,TRUE,0,66097,TRUE,,TRUE,ARVONIA,BUCKINGHAM,VA,2562182,Post Office,Arvonia Post Office,Buckingham,37.6809682,-78.3377053,132,1,37.6809682,-78.3377053
217,88,ASBERRYS,ASBERRY'S,ASBERRY(')S,VA,TAZEWELL,,,Tazewell,1879,1956,TRUE,1,66102,TRUE,77,TRUE,ASBERRYS,TAZEWELL,VA,1499062,Populated Place,Asberrys,Tazewell,37.011504,-81.5387246,620,1,37.011504,-81.5387246
218,60,ASBESTINE,,ASBESTINE,VA,NELSON,,,Nelson,1907,1920,TRUE,3,66103,FALSE,13,FALSE,,,,,,,,,,,,,
219,28,ASH GROVE,,ASH GROVE,VA,FAIRFAX,,,Fairfax,1884,1911,TRUE,4,66129,TRUE,27,TRUE,ASH GROVE,FAIRFAX,VA,1778910,Populated Place,Ash Grove,Fairfax,38.9284442,-77.2413704,122,1,38.9284442,-77.2413704
220,52,ASHBURN,,ASHBURN,VA,LOUDOUN,,,Loudoun,1896,,TRUE,0,66144,TRUE,,TRUE,ASHBURN,LOUDOUN,VA,1989292,Post Office,Ashburn Post Office,Loudoun,38.9999992,-77.4538547,78,1,38.9999992,-77.4538547
221,24,ASHBY,,ASHBY,VA,CUMBERLAND,,,Cumberland,1873,1910,TRUE,4,66147,TRUE,37,TRUE,ASHBY,CUMBERLAND,VA,1477080,Populated Place,Ashby,Cumberland,37.5776483,-78.1749987,125,1,37.5776483,-78.1749987
222,41,ASHCAKE,,ASHCAKE,VA,HANOVER,,,Hanover,1888,1929,TRUE,3,66151,TRUE,41,TRUE,ASHCAKE,HANOVER,VA,1477081,Populated Place,Ashcake,Hanover,37.6918104,-77.4024816,60,1,37.6918104,-77.4024816
223,28,ASHGROVE,,ASHGROVE,VA,FAIRFAX,,,Fairfax,1895,1911,TRUE,4,66168,TRUE,16,TRUE,ASH GROVE,FAIRFAX,VA,1778910,Populated Place,Ash Grove,Fairfax,38.9284442,-77.2413704,122,0.875,38.9284442,-77.2413704
224,41,ASHLAND,,ASHLAND,VA,HANOVER,,,Hanover,1856,,TRUE,0,66184,TRUE,,TRUE,ASHLAND,HANOVER,VA,1748986,Post Office,Ashland Post Office,Hanover,37.7582234,-77.4783341,67,1,37.7582234,-77.4783341
225,29,ASH'S STORE,ASHS STORE,ASH'S STORE,VA,FAUQUIER,,,Fauquier,1805,1807,TRUE,9,66213,FALSE,2,FALSE,,,,,,,,,,,,,
226,33,ASHTON'S MILLS,ASHTONS MILLS,ASHTON'S MILLS,VA,FREDERICK,,,Frederick,1849,1858,TRUE,7,66228,TRUE,9,TRUE,ASHTONS MILL,FREDERICK,VA,1779201,Locale,Ashtons Mill (historical),Frederick,39.3417671,-78.2266702,186,0.857142857142857,39.3417671,-78.2266702
227,19,ASPEN,,ASPEN,VA,CHARLOTTE,,,Charlotte,1909,1964,TRUE,1,66250,TRUE,55,TRUE,ASPEN,CHARLOTTE,VA,1477082,Populated Place,Aspen,Charlotte,37.0409764,-78.8266753,141,1,37.0409764,-78.8266753
228,68,ASPEN GROVE,,ASPEN GROVE,VA,PITTSYLVANIA,,,Pittsylvania,1836,1873,FALSE,6,66254,FALSE,37,FALSE,,,,,,,,,,,,,
229,57,ASPEN MOUNT,,ASPEN MOUNT,VA,MECKLENBURG,,,Mecklenburg,1836,1839,TRUE,9,66255,FALSE,3,FALSE,,,,,,,,,,,,,
230,40,ASPEN PLAINS,,ASPEN PLAINS,VA,HALIFAX,,,Halifax,1849,1850,TRUE,9,66256,FALSE,1,FALSE,,,,,,,,,,,,,
231,12,ASPENVIEW,,ASPENVIEW,VA,BRUNSWICK,,,Brunswick,1901,1903,TRUE,7,66257,FALSE,2,FALSE,,,,,,,,,,,,,
232,19,ASPENWALL,,ASPENWALL,VA,CHARLOTTE,,,Charlotte,1841,1907,TRUE,2,66258,TRUE,66,TRUE,ASPENWALL,CHARLOTTE,VA,1477083,Populated Place,Aspenwall,Charlotte,37.0206984,-78.8236194,162,1,37.0206984,-78.8236194
233,82,ASPINVILLE,,ASPINVILLE,VA,SMYTH,,,Smyth,1845,1845,TRUE,9,66262,FALSE,0,FALSE,,,,,,,,,,,,,
234,83,ASSAMOOSICK,,ASSAMOOSICK,VA,SOUTHAMPTON,,,Southampton,1852,1907,FALSE,5,66265,FALSE,55,FALSE,,,,,,,,,,,,,
235,0,ASSAWOMAN,,ASSAWOMAN (1),VA,ACCOMACK,,,Accomack,1872,1872,TRUE,8,66266,TRUE,0,TRUE,ASSAWOMAN,ACCOMACK,VA,2519589,Post Office,Assawoman Post Office,Accomack,37.879902,-75.5189,13,1,37.879902,-75.5189
236,0,ASSAWOMAN,,ASSAWOMAN (2),VA,ACCOMACK,,,Accomack,1890,,TRUE,0,66267,TRUE,,TRUE,ASSAWOMAN,ACCOMACK,VA,2519589,Post Office,Assawoman Post Office,Accomack,37.879902,-75.5189,13,1,37.879902,-75.5189
237,16,ATHENS,,ATHENS,VA,CAROLINE,,,Caroline,1840,1857,TRUE,7,66300,TRUE,17,TRUE,ATHENS,CAROLINE,VA,1477084,Populated Place,Athens,Caroline,37.9926365,-77.417203,68,1,37.9926365,-77.417203
238,78,ATHLONE,,ATHLONE,VA,ROCKINGHAM,,,Rockingham,1893,1902,TRUE,6,66314,TRUE,9,TRUE,ATHLONE,ROCKINGHAM,VA,1499067,Populated Place,Athlone,Rockingham,38.5359555,-78.7061313,373,1,38.5359555,-78.7061313
239,65,ATHOS,,ATHOS,VA,ORANGE,,,Orange,1887,1922,TRUE,3,66320,FALSE,35,FALSE,,,,,,,,,,,,,
240,34,ATKINS,,ATKINS,VA,GILES,,,Giles,1828,1828,TRUE,9,66323,FALSE,0,FALSE,,,,,,,,,,,,,
241,82,ATKINS,,ATKINS,VA,SMYTH,,,Smyth,1895,,TRUE,0,66324,TRUE,,TRUE,ATKINS,SMYTH,VA,2780801,Post Office,Atkins Post Office,Smyth,36.8668828,-81.4205355,704,1,36.8668828,-81.4205355
242,82,ATKIN'S TANK,ATKINS TANK,ATKIN'S TANK,VA,SMYTH,,,Smyth,1871,1895,TRUE,2,66326,TRUE,24,TRUE,ATKINS TANK,SMYTH,VA,1481353,Populated Place,Atkins Tank,Smyth,36.8673392,-81.4234428,700,1,36.8673392,-81.4234428
243,45,ATKINSON,,ATKINSON,VA,ISLE OF WIGHT,,,Isle of Wight,1847,1847,TRUE,9,66337,FALSE,0,FALSE,,,,,,,,,,,,,
244,0,ATLANTIC,,ATLANTIC,VA,ACCOMACK,,,Accomack,1872,,TRUE,0,66350,TRUE,,TRUE,ATLANTIC,ACCOMACK,VA,1779634,Post Office,Atlantic Post Office,Accomack,37.9034638,-75.5041471,12,1,37.9034638,-75.5041471
245,68,ATLAS,,ATLAS,VA,PITTSYLVANIA,,,Pittsylvania,1885,1907,TRUE,5,66355,FALSE,22,FALSE,,,,,,,,,,,,,
246,41,ATLEE,,ATLEE,VA,HANOVER,,,Hanover,1892,1950,TRUE,1,66364,TRUE,58,TRUE,ATLEE,HANOVER,VA,2767236,Post Office,Atlee Post Office,Hanover,37.6602969,-77.3831287,55,1,37.6602969,-77.3831287
